112  40.57041300 -006.22395200  40.57044300 -006.22395300
111  40.57081200 -006.22397000
111  40.57081100 -006.22403000
112  40.57041900 -006.22401200  40.57038900 -006.22401100
112  40.57033100 -006.22402700  40.57030200 -006.22403800
112  40.57018800 -006.22408600  40.57015900 -006.22409700
112  40.57010100 -006.22411200  40.57007200 -006.22411800
112  40.56923200 -006.22428200  40.56920300 -006.22428800
112  40.56914300 -006.22428700  40.56911300 -006.22428400
112  40.56879800 -006.22426100  40.56876800 -006.22425800
112  40.56871000 -006.22424200  40.56868100 -006.22423200
111  40.56777900 -006.22390900
112  40.56739000 -006.22380300  40.56736100 -006.22379500
112  40.56730700 -006.22376200  40.56728100 -006.22374300
112  40.56695500 -006.22350400  40.56692900 -006.22348500
112  40.56687200 -006.22346200  40.56684300 -006.22345300
112  40.56633200 -006.22330700  40.56630300 -006.22329800
112  40.56624300 -006.22328800  40.56621300 -006.22328400
112  40.56596000 -006.22324900  40.56593000 -006.22324500
112  40.56588500 -006.22319900  40.56586500 -006.22317000
112  40.56579800 -006.22307600  40.56577800 -006.22304700
112  40.56574800 -006.22297900  40.56573500 -006.22294400
112  40.56559800 -006.22257200  40.56558500 -006.22253700
112  40.56554600 -006.22247700  40.56552500 -006.22244900
112  40.56547100 -006.22238000  40.56545000 -006.22235200
112  40.56539500 -006.22235100  40.56536600 -006.22236000
112  40.56532500 -006.22237200  40.56529600 -006.22238100
112  40.56524100 -006.22241300  40.56521400 -006.22243200
112  40.56505100 -006.22254800  40.56502400 -006.22256700
112  40.56496600 -006.22258200  40.56493600 -006.22258600
112  40.56467000 -006.22262100  40.56464000 -006.22262500
112  40.56458300 -006.22260700  40.56455500 -006.22259400
112  40.56433300 -006.22248500  40.56430500 -006.22247200
112  40.56424900 -006.22248600  40.56422100 -006.22250000
112  40.56416500 -006.22252900  40.56413700 -006.22254300
112  40.56407800 -006.22255600  40.56404800 -006.22256000
112  40.56387200 -006.22258300  40.56384200 -006.22258700
112  40.56378400 -006.22257300  40.56375500 -006.22256200
114  40.56341800 -006.22244000  40.56338900 -006.22242900
110 4 0.25 100.8000 Taxiway
112  40.56977400 -006.21273500  40.56976800 -006.21270400
111  40.56956200 -006.21164700
111  40.56959700 -006.21163500
112  40.56980800 -006.21271900  40.56981400 -006.21275000
112  40.56983100 -006.21280900  40.56984000 -006.21283800
112  40.56991700 -006.21308000  40.56992600 -006.21310900
112  40.56995300 -006.21316100  40.56996800 -006.21318600
112  40.57012400 -006.21344700  40.57013900 -006.21347200
112  40.57016200 -006.21352600  40.57017300 -006.21355400
112  40.57024200 -006.21374100  40.57025300 -006.21376900
112  40.57028000 -006.21382100  40.57029500 -006.21384600
112  40.57032300 -006.21389800  40.57033800 -006.21392300
112  40.57037200 -006.21396800  40.57039000 -006.21398900
112  40.57055500 -006.21418500  40.57057300 -006.21420600
112  40.57061200 -006.21424400  40.57063200 -006.21426200
112  40.57067200 -006.21430000  40.57069200 -006.21431800
112  40.57067700 -006.21426400  40.57066000 -006.21422200
111  40.57067700 -006.21426400
111  40.57076900 -006.21434200
112  40.57076900 -006.21434200  40.57078600 -006.21438400
112  40.57080600 -006.21447400  40.57081400 -006.21452000
111  40.57080600 -006.21447400
111  40.57075400 -006.21449100
112  40.57075400 -006.21449100  40.57074600 -006.21444500
112  40.57071300 -006.21439500  40.57069400 -006.21437700
111  40.57056100 -006.21425500
111  40.57050800 -006.21420700
111  40.57034300 -006.21399800
112  40.57033100 -006.21398300  40.57032300 -006.21397300
112  40.57029800 -006.21393000  40.57028400 -006.21390500
112  40.57024900 -006.21384500  40.57023500 -006.21382000
112  40.57021200 -006.21376500  40.57020100 -006.21373700
112  40.57013200 -006.21355200  40.57012100 -006.21352400
112  40.57009400 -006.21347300  40.57007900 -006.21344800
112  40.56992100 -006.21318500  40.56990600 -006.21316000
112  40.56988500 -006.21310400  40.56987600 -006.21307500
114  40.56979700 -006.21282500  40.56978800 -006.21279600
110 4 0.25 100.8000 Taxiway
111  40.57133400 -006.22274700
111  40.57127600 -006.22234600
111  40.57137400 -006.22234500
111  40.57137400 -006.22238800
111  40.57164700 -006.22250300
111  40.57138200 -006.22271000
113  40.57133400 -006.22274700
110 4 0.25 100.8000 Taxiway
111  40.56973700 -006.22309100
112  40.56904500 -006.22311900  40.56881800 -006.22312800
112  40.56870400 -006.22303000  40.56870400 -006.22296100
112  40.56839900 -006.22294800  40.56819600 -006.22296200
111  40.56839900 -006.22294800
111  40.56886700 -006.22251300
111  40.56897400 -006.22274600
111  40.56904600 -006.22266900
111  40.57025300 -006.22262000
111  40.57046300 -006.22261200
111  40.57093700 -006.22259300
111  40.57099400 -006.22261500
111  40.57108200 -006.22236400
111  40.57122200 -006.22270000
111  40.57124400 -006.22270800
111  40.57141900 -006.22325600
111  40.57141800 -006.22326200
111  40.57178100 -006.22342600
111  40.57153700 -006.22414500
112  40.57153700 -006.22414500  40.57149400 -006.22385000
112  40.57133500 -006.22371300  40.57124300 -006.22372000
112  40.57108900 -006.22338200  40.57101700 -006.22315500
111  40.57080500 -006.22304800
111  40.57063000 -006.22305500
111  40.57042100 -006.22306400
113  40.57007800 -006.22307700
110 12 0.25 100.8000 Taxiway
111  40.57208000 -006.21514700
111  40.57091300 -006.21600800
111  40.57090500 -006.21590500
113  40.57204500 -006.21506500
110 12 0.25 100.8000 Taxiway
112  40.57056800 -006.21401600  40.57054700 -006.21397700
112  40.57047100 -006.21383200  40.57045000 -006.21379300
112  40.57041900 -006.21370900  40.57040500 -006.21366600
112  40.57021600 -006.21307900  40.57020200 -006.21303600
112  40.57016500 -006.21295500  40.57014500 -006.21291600
111  40.56992400 -006.21246900
111  40.56996900 -006.21243000
112  40.57021300 -006.21292100  40.57023300 -006.21296000
112  40.57026400 -006.21304500  40.57027800 -006.21308800
112  40.57046700 -006.21367500  40.57048100 -006.21371800
112  40.57051900 -006.21379800  40.57054000 -006.21383700
112  40.57061400 -006.21397800  40.57063500 -006.21401700
112  40.57067000 -006.21409900  40.57068700 -006.21414100
112  40.57076900 -006.21434200  40.57078600 -006.21438400
112  40.57080600 -006.21447400  40.57081400 -006.21452000
111  40.57092500 -006.21513700
111  40.57087100 -006.21514500
112  40.57075400 -006.21449100  40.57074600 -006.21444500
112  40.57071300 -006.21439500  40.57069400 -006.21437700
111  40.57071300 -006.21439500
111  40.57067200 -006.21430000
112  40.57067200 -006.21430000  40.57069200 -006.21431800
112  40.57067700 -006.21426400  40.57066000 -006.21422200
114  40.57062400 -006.21413700  40.57060700 -006.21409500
110 12 0.25 100.8000 Taxiway
111  40.57052100 -006.22358500
111  40.57051900 -006.22360900
111  40.57007400 -006.22356300
113  40.57007600 -006.22353900
110 12 0.25 100.8000 Taxiway
112  40.57214400 -006.22316100  40.57212800 -006.22310200
111  40.57176700 -006.22175100
111  40.57137700 -006.22036800
111  40.57144700 -006.22034600
111  40.57183500 -006.22171900
112  40.57221000 -006.22312100  40.57222600 -006.22318000
112  40.57227100 -006.22329100  40.57229600 -006.22334500
112  40.57230700 -006.22337400  40.57233200 -006.22342800
112  40.57241400 -006.22343200  40.57246100 -006.22341700
111  40.57578300 -006.22231400
111  40.57580100 -006.22240500
111  40.57233600 -006.22355600
112  40.57228300 -006.22357400  40.57224800 -006.22358500
111  40.57219100 -006.22362100
111  40.57227500 -006.22350300
111  40.57227100 -006.22347900
114  40.57220500 -006.22333100  40.57218000 -006.22327700
110 4 0.25 100.8000 Apron
111  40.57096900 -006.22234900
111  40.57112500 -006.22231100
111  40.57116700 -006.22228400
111  40.57120000 -006.22222800
111  40.57122600 -006.22192400
111  40.57155200 -006.22417200
111  40.57148000 -006.22401900
111  40.57138400 -006.22355800
111  40.57079900 -006.22402400
111  40.57083200 -006.22396100
111  40.57086900 -006.22335200
111  40.56990700 -006.22324800
111  40.56916400 -006.22315200
111  40.56844000 -006.22308700
111  40.56665100 -006.22307000
111  40.56596200 -006.22311800
111  40.56588000 -006.22297500
111  40.56583500 -006.22277400
111  40.56587700 -006.22270700
111  40.56598000 -006.22268800
111  40.56615400 -006.22267500
113  40.57071500 -006.22237400
110 3 0.25 100.8000 Apron
111  40.56989700 -006.22324500
111  40.56993200 -006.22323900
111  40.57054200 -006.22331900
111  40.57050700 -006.22392500
111  40.56988200 -006.22386200
113  40.56986100 -006.22383500
110 4 0.25 100.8000 Apron
111  40.56904600 -006.22377300
111  40.56901700 -006.22372600
111  40.56901900 -006.22315900
111  40.56897000 -006.22311800
111  40.56992900 -006.22320900
111  40.56989500 -006.22326000
113  40.56986300 -006.22386400
110 2 0.25 100.8000 Apron
111  40.57086800 -006.22336000
111  40.57083100 -006.22396100
111  40.57050100 -006.22393100
111  40.57051500 -006.22376400
111  40.57072600 -006.22377800
113  40.57075300 -006.22334200
110 4 0.25 100.8000 Apron
111  40.57051600 -006.22376900
111  40.57054300 -006.22332000
111  40.57076000 -006.22334000
113  40.57073000 -006.22378900
110 2 0.25 100.8000 Apron
111  40.57116400 -006.22405300
111  40.57117400 -006.22379100
111  40.57120200 -006.22376800
111  40.57138500 -006.22377600
111  40.57140000 -006.22380400
111  40.57139400 -006.22405400
111  40.57137200 -006.22408200
113  40.57118400 -006.22407500
110 3 0.25 100.8000 Apron
111  40.57150500 -006.22414000
111  40.57150100 -006.22420600
111  40.57088000 -006.22471300
111  40.57083000 -006.22476300
111  40.57072500 -006.22480100
111  40.57068700 -006.22479600
111  40.57033900 -006.22414500
111  40.57033900 -006.22407900
111  40.57037900 -006.22400400
111  40.57081500 -006.22402200
111  40.57116900 -006.22400200
111  40.57117500 -006.22407800
111  40.57137300 -006.22408400
111  40.57140000 -006.22407400
113  40.57149700 -006.22409600
110 4 0.25 100.8000 Apron
111  40.57140600 -006.22407900
111  40.57139500 -006.22405100
111  40.57139800 -006.22379700
111  40.57138300 -006.22377600
111  40.57119900 -006.22377000
111  40.57117100 -006.22379300
111  40.57116500 -006.22400400
111  40.57078600 -006.22402100
111  40.57079100 -006.22399700
111  40.57084500 -006.22397000
111  40.57118100 -006.22361400
111  40.57143700 -006.22368800
111  40.57153700 -006.22415000
113  40.57149100 -006.22409200
14  40.59980500 -006.15441200   6.00 0 El Maillo Tower
1300  40.57045500 -006.22313400  81.97 misc props|helos GA Ramp  1
1300  40.57024700 -006.22312900  82.13 misc props|helos GA Ramp  2
19  40.57165886 -006.22194886 0 New Windsock 1
99
