112  37.13269700 -001.93803100  37.13271200 -001.93804400
111  37.13269700 -001.93803100
111  37.13272700 -001.93809900
112  37.13272700 -001.93809900  37.13271200 -001.93808600
112  37.13270300 -001.93811100  37.13270200 -001.93813200
112  37.13270100 -001.93818800  37.13270200 -001.93821800
112  37.13270200 -001.93821100  37.13270300 -001.93824100
112  37.13272000 -001.93829600  37.13273100 -001.93832300
112  37.13273600 -001.93833400  37.13274700 -001.93836100
112  37.13278200 -001.93840000  37.13280100 -001.93841700
112  37.13308500 -001.93866900  37.13310400 -001.93868600
112  37.13314700 -001.93871300  37.13316900 -001.93872500
112  37.13333300 -001.93881600  37.13335500 -001.93882800
112  37.13340200 -001.93883800  37.13342600 -001.93884100
112  37.13352300 -001.93885300  37.13354700 -001.93885600
112  37.13359300 -001.93884100  37.13361600 -001.93883000
112  37.13362500 -001.93882600  37.13364800 -001.93881500
112  37.13368000 -001.93877300  37.13369400 -001.93874800
112  37.13375500 -001.93864100  37.13376900 -001.93861600
112  37.13380000 -001.93857000  37.13381600 -001.93854700
112  37.13390000 -001.93843100  37.13391600 -001.93840800
112  37.13395400 -001.93837300  37.13397400 -001.93835700
111  37.13410800 -001.93825000
112  37.13420200 -001.93818200  37.13422300 -001.93816700
112  37.13422000 -001.93813700  37.13421100 -001.93812200
112  37.13417400 -001.93807600  37.13415200 -001.93805100
112  37.13408900 -001.93798200  37.13406700 -001.93795700
112  37.13401500 -001.93792100  37.13398800 -001.93790600
111  37.13382100 -001.93780900
111  37.13384000 -001.93775800
112  37.13398700 -001.93784300  37.13401400 -001.93785800
112  37.13401200 -001.93781300  37.13400100 -001.93777800
111  37.13394700 -001.93759900
111  37.13398900 -001.93757900
112  37.13407100 -001.93785100  37.13408200 -001.93788600
112  37.13412100 -001.93794100  37.13414400 -001.93796600
112  37.13420700 -001.93803900  37.13423000 -001.93806400
112  37.13425300 -001.93809800  37.13426100 -001.93811300
112  37.13429600 -001.93807900  37.13431700 -001.93805200
111  37.13438600 -001.93795800
111  37.13441900 -001.93799700
112  37.13434600 -001.93809400  37.13432500 -001.93812100
112  37.13435100 -001.93813100  37.13437500 -001.93812800
111  37.13459800 -001.93810300
112  37.13476900 -001.93810200  37.13479300 -001.93810200
112  37.13484000 -001.93811200  37.13486300 -001.93811900
112  37.13491000 -001.93813100  37.13493300 -001.93813800
112  37.13498100 -001.93813600  37.13500500 -001.93813300
112  37.13508000 -001.93812000  37.13510400 -001.93811700
112  37.13514800 -001.93809500  37.13516900 -001.93808200
111  37.13545000 -001.93790200
112  37.13552200 -001.93785100  37.13554300 -001.93783600
112  37.13558000 -001.93780000  37.13559800 -001.93778100
112  37.13574000 -001.93762700  37.13575800 -001.93760800
112  37.13579700 -001.93757200  37.13581700 -001.93755500
112  37.13590900 -001.93747400  37.13592900 -001.93745700
112  37.13591400 -001.93741500  37.13589700 -001.93739300
112  37.13577800 -001.93723500  37.13576100 -001.93721300
112  37.13573500 -001.93720100  37.13572300 -001.93720000
111  37.13559200 -001.93719000
112  37.13545600 -001.93717900  37.13544400 -001.93717800
112  37.13542100 -001.93718400  37.13541000 -001.93718800
111  37.13534100 -001.93721300
111  37.13524500 -001.93726000
111  37.13519700 -001.93728300
111  37.13519000 -001.93726100
111  37.13523900 -001.93723800
111  37.13533500 -001.93719100
112  37.13541900 -001.93716200  37.13543000 -001.93715800
112  37.13545400 -001.93715700  37.13546600 -001.93715800
111  37.13559400 -001.93716800
112  37.13571600 -001.93717700  37.13572800 -001.93717800
112  37.13570900 -001.93714500  37.13569200 -001.93712300
111  37.13568400 -001.93711200
111  37.13570900 -001.93708100
111  37.13578300 -001.93717600
112  37.13594700 -001.93739200  37.13596400 -001.93741400
112  37.13600600 -001.93741000  37.13602900 -001.93740000
112  37.13609300 -001.93736900  37.13611600 -001.93735900
112  37.13615800 -001.93733200  37.13617900 -001.93731700
112  37.13620700 -001.93729600  37.13622800 -001.93728100
112  37.13626200 -001.93724100  37.13627800 -001.93721900
111  37.13643600 -001.93700600
111  37.13682800 -001.93638200
112  37.13695300 -001.93615000  37.13696600 -001.93612500
112  37.13698800 -001.93607200  37.13699800 -001.93604500
111  37.13704200 -001.93592000
112  37.13708900 -001.93574400  37.13709600 -001.93571500
112  37.13710500 -001.93565600  37.13710800 -001.93562600
112  37.13717200 -001.93507900  37.13717500 -001.93504900
112  37.13718600 -001.93499000  37.13719200 -001.93496100
112  37.13727300 -001.93459100  37.13727900 -001.93456200
112  37.13730300 -001.93451000  37.13731700 -001.93448500
112  37.13744600 -001.93426000  37.13746000 -001.93423500
112  37.13749200 -001.93419100  37.13750900 -001.93417000
111  37.13771800 -001.93390300
112  37.13801100 -001.93352300  37.13802800 -001.93350200
112  37.13805300 -001.93345100  37.13806400 -001.93342400
111  37.13828800 -001.93289900
111  37.13843400 -001.93255600
111  37.13858100 -001.93224300
112  37.13865700 -001.93205500  37.13866800 -001.93202800
112  37.13868100 -001.93197100  37.13868600 -001.93194200
112  37.13869100 -001.93191900  37.13869600 -001.93189000
112  37.13869600 -001.93183000  37.13869400 -001.93180000
112  37.13869400 -001.93178000  37.13869200 -001.93175000
112  37.13868100 -001.93169200  37.13867400 -001.93166300
112  37.13866500 -001.93162900  37.13865800 -001.93160000
112  37.13862900 -001.93155500  37.13861200 -001.93153400
111  37.13855000 -001.93145900
112  37.13814800 -001.93105600  37.13812900 -001.93103700
112  37.13810900 -001.93104600  37.13810200 -001.93105800
111  37.13810900 -001.93104600
111  37.13809300 -001.93103600
112  37.13809300 -001.93103600  37.13810000 -001.93102400
112  37.13807000 -001.93100200  37.13804700 -001.93099100
112  37.13806400 -001.93099800  37.13804100 -001.93098700
112  37.13799800 -001.93100300  37.13797700 -001.93101700
112  37.13790600 -001.93106200  37.13788500 -001.93107600
112  37.13784400 -001.93110800  37.13782400 -001.93112500
112  37.13778800 -001.93115400  37.13776800 -001.93117100
112  37.13772200 -001.93117900  37.13769800 -001.93117900
112  37.13769700 -001.93117900  37.13767300 -001.93117900
112  37.13763300 -001.93115000  37.13761400 -001.93113100
112  37.13762000 -001.93113600  37.13760100 -001.93111700
112  37.13758500 -001.93106300  37.13758000 -001.93103400
112  37.13758300 -001.93105000  37.13757800 -001.93102100
112  37.13758800 -001.93096300  37.13759600 -001.93093400
111  37.13761300 -001.93086900
111  37.13774200 -001.93050800
114  37.13783400 -001.93029300  37.13784500 -001.93026600
110 5 0.25 48.3100 Taxiway
112  37.13689500 -001.93270000  37.13690000 -001.93268600
112  37.13691000 -001.93265900  37.13691500 -001.93264600
112  37.13698500 -001.93247800  37.13699000 -001.93246500
112  37.13700600 -001.93244200  37.13701500 -001.93243100
111  37.13710500 -001.93231800
111  37.13724200 -001.93213900
111  37.13736400 -001.93194700
112  37.13749600 -001.93176400  37.13750400 -001.93175300
112  37.13752300 -001.93173400  37.13753300 -001.93172500
112  37.13760700 -001.93165700  37.13761700 -001.93164800
112  37.13764000 -001.93164000  37.13765200 -001.93163700
112  37.13778800 -001.93160700  37.13780000 -001.93160400
112  37.13782000 -001.93158900  37.13782900 -001.93158000
112  37.13786300 -001.93154400  37.13787200 -001.93153500
112  37.13788600 -001.93151000  37.13789200 -001.93149700
112  37.13792400 -001.93142100  37.13793000 -001.93140800
112  37.13793900 -001.93138000  37.13794300 -001.93136600
112  37.13796200 -001.93129000  37.13796600 -001.93127600
112  37.13797800 -001.93125000  37.13798500 -001.93123700
111  37.13803500 -001.93113700
112  37.13809300 -001.93103600  37.13810000 -001.93102400
112  37.13807000 -001.93100200  37.13804700 -001.93099100
111  37.13807000 -001.93100200
111  37.13809900 -001.93096700
112  37.13809900 -001.93096700  37.13812200 -001.93097800
112  37.13816100 -001.93101100  37.13818000 -001.93103000
111  37.13816100 -001.93101100
111  37.13814800 -001.93105600
112  37.13814800 -001.93105600  37.13812900 -001.93103700
112  37.13810900 -001.93104600  37.13810200 -001.93105800
111  37.13804900 -001.93114900
112  37.13799400 -001.93126000  37.13798700 -001.93127300
112  37.13797800 -001.93130000  37.13797400 -001.93131400
112  37.13795500 -001.93139000  37.13795100 -001.93140400
112  37.13794000 -001.93143100  37.13793400 -001.93144400
112  37.13790000 -001.93152400  37.13789400 -001.93153700
112  37.13787700 -001.93155800  37.13786800 -001.93156700
112  37.13782800 -001.93161100  37.13781900 -001.93162000
112  37.13779600 -001.93162900  37.13778400 -001.93163200
112  37.13764800 -001.93166200  37.13763600 -001.93166500
112  37.13761500 -001.93167900  37.13760500 -001.93168800
112  37.13753500 -001.93175000  37.13752500 -001.93175900
112  37.13750800 -001.93178000  37.13750000 -001.93179100
111  37.13737800 -001.93196100
111  37.13725600 -001.93215300
111  37.13711700 -001.93233400
112  37.13702000 -001.93245600  37.13701100 -001.93246700
112  37.13699900 -001.93249200  37.13699400 -001.93250500
112  37.13692600 -001.93266900  37.13692100 -001.93268200
112  37.13691100 -001.93271000  37.13690600 -001.93272400
111  37.13677700 -001.93314500
113  37.13676000 -001.93313600
110 5 0.25 48.3100 Taxiway
112  37.13277500 -001.93814100  37.13276000 -001.93812800
112  37.13272700 -001.93809900  37.13271200 -001.93808600
112  37.13270300 -001.93811100  37.13270200 -001.93813200
111  37.13270300 -001.93811100
111  37.13267100 -001.93805600
112  37.13267100 -001.93805600  37.13267400 -001.93802600
112  37.13269700 -001.93803100  37.13271200 -001.93804400
112  37.13278500 -001.93810900  37.13280000 -001.93812200
112  37.13283400 -001.93813400  37.13285200 -001.93813700
112  37.13290400 -001.93814800  37.13292200 -001.93815100
112  37.13295800 -001.93815200  37.13297600 -001.93815100
112  37.13317200 -001.93814900  37.13319000 -001.93814800
112  37.13322300 -001.93816400  37.13323900 -001.93817500
111  37.13328100 -001.93820500
111  37.13338600 -001.93826700
111  37.13337400 -001.93829700
111  37.13326900 -001.93823500
112  37.13321700 -001.93819800  37.13320100 -001.93818700
112  37.13316600 -001.93818300  37.13314800 -001.93818400
112  37.13295600 -001.93818600  37.13293800 -001.93818700
112  37.13290200 -001.93818200  37.13288400 -001.93817900
114  37.13282400 -001.93816600  37.13280600 -001.93816300
110 1 0.25 48.3100 Apron
111  37.13580700 -001.93720900
111  37.13569500 -001.93706400
111  37.13576000 -001.93697100
111  37.13537600 -001.93656500
111  37.13528400 -001.93668000
111  37.13517300 -001.93657100
111  37.13588600 -001.93558400
111  37.13592700 -001.93555400
111  37.13597700 -001.93564200
111  37.13603500 -001.93577100
111  37.13607200 -001.93593200
111  37.13605600 -001.93606700
111  37.13607600 -001.93620200
111  37.13614200 -001.93628500
111  37.13622500 -001.93631100
111  37.13632500 -001.93634700
111  37.13639100 -001.93639400
111  37.13638300 -001.93644100
111  37.13629600 -001.93657100
111  37.13620000 -001.93673100
111  37.13613400 -001.93686600
111  37.13606400 -001.93699100
111  37.13598900 -001.93706900
111  37.13588600 -001.93713600
111  37.13588100 -001.93721400
113  37.13586500 -001.93726600
110 1 0.25 48.3100 Apron
111  37.13526900 -001.93716600
111  37.13526400 -001.93722700
111  37.13522000 -001.93724500
111  37.13499700 -001.93756100
111  37.13496300 -001.93759200
111  37.13492800 -001.93763900
111  37.13491500 -001.93774400
111  37.13487100 -001.93783500
111  37.13483700 -001.93792000
111  37.13459800 -001.93803600
111  37.13456500 -001.93804100
111  37.13440200 -001.93800500
111  37.13437100 -001.93799300
111  37.13436100 -001.93788300
111  37.13439100 -001.93776800
111  37.13498200 -001.93695400
111  37.13502200 -001.93689500
111  37.13505600 -001.93685000
111  37.13509400 -001.93685700
111  37.13522000 -001.93700200
113  37.13522000 -001.93711800
110 2 0.25 48.3100 Apron
111  37.13530000 -001.93667700
111  37.13537300 -001.93656800
111  37.13547900 -001.93668100
113  37.13540300 -001.93679300
110 2 0.25 48.3100 Apron
111  37.13542300 -001.93678000
111  37.13548600 -001.93668500
111  37.13575700 -001.93697600
113  37.13569500 -001.93706800
110 1 0.25 48.3100 Apron
111  37.13359700 -001.93822100
111  37.13353000 -001.93814800
111  37.13784800 -001.93202600
113  37.13794100 -001.93212300
110 2 0.25 48.3100 Apron
111  37.13355500 -001.93835200
111  37.13341600 -001.93857100
111  37.13327800 -001.93841400
113  37.13342800 -001.93820700
14  37.13546200 -001.93765100  19.00 0 Turre-Cortijo Grande Tower
1300  37.13598700 -001.93687000 140.33 misc props|helos GA Ramp  1
1300  37.13611600 -001.93667400 142.09 misc props|helos GA Ramp  2
1300  37.13584700 -001.93582800 317.22 misc props|helos GA Ramp  3
1300  37.13603800 -001.93626200 224.63 misc props|helos GA Ramp  4
1300  37.13571400 -001.93600100 320.49 misc props|helos GA Ramp  5
99
